timestamp,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,bax,bay,baz,bgx,bgy,bgz,lat,lon,alt
1757074515.000000,44.285134,366.183863,-0.288378,0.050142,-0.085217,0.615196,0.782149,10.589,-4.107,76.754,0.674451,5.403287,0.073798,-0.473388,0.155661,0.061109,0.000350,-0.001198,0.003549,31.46258668,120.43670539,13.784908,10.58882299,-4.10654558,76.754005
1757074516.000000,44.987049,371.906079,-0.071326,0.049144,-0.084013,0.611978,0.784863,10.395,-4.113,76.263,0.739739,5.758187,0.062191,-0.462272,0.157887,0.058743,0.000484,-0.001151,0.003734,31.46263829,120.43671278,14.002299,10.39510991,-4.11320702,76.263312
1757074517.000000,45.717639,377.632358,0.009830,0.032609,-0.093091,0.562542,0.820864,9.169,-6.670,69.381,0.959018,5.684344,0.088605,-0.462357,0.143653,0.058600,0.001365,-0.001334,0.004746,31.46268993,120.43672046,14.083800,9.16911608,-6.66950318,69.381454
1757074518.000000,47.060420,383.090017,0.097076,0.019524,-0.093934,0.494137,0.864074,7.348,-8.224,60.057,1.681279,5.006478,0.133440,-0.460041,0.094759,0.057486,0.001395,-0.001653,0.003993,31.46273916,120.43673459,14.171384,7.34754872,-8.22361634,60.056771
1757074519.000000,49.266949,387.699895,0.254505,0.008877,-0.091344,0.365040,0.926457,4.833,-9.368,43.407,2.795788,4.096201,0.015772,-0.454210,0.042925,0.055596,0.001277,-0.001760,0.003594,31.46278073,120.43675781,14.329111,4.83347151,-9.36780430,43.406812
1757074520.000000,52.811294,391.231312,0.232696,0.010897,-0.079341,0.188629,0.978778,2.973,-8.697,22.043,4.048839,2.969299,0.096512,-0.457409,-0.000007,0.055589,0.000866,-0.001934,0.003621,31.46281258,120.43679510,14.307548,2.97268738,-8.69666548,22.042572
1757074521.000000,57.459025,393.466247,0.194259,0.010340,-0.075902,0.037676,0.996350,1.526,-8.654,4.447,5.331153,1.778628,-0.006398,-0.456329,-0.065959,0.054439,0.000550,-0.001923,0.003936,31.46283274,120.43684401,14.269290,1.52577952,-8.65422675,4.446536
1757074522.000000,63.370927,394.517157,0.202824,0.009267,-0.084468,-0.050713,0.995092,0.574,-9.732,-5.786,6.469312,0.698397,-0.020420,-0.458209,-0.013432,0.055594,0.000389,-0.001451,0.003734,31.46284222,120.43690621,14.277977,0.57412970,-9.73235792,-5.785999
1757074523.000000,70.318239,394.898224,0.169391,0.018321,-0.086150,-0.065041,0.993988,1.467,-10.000,-7.359,7.281767,0.161984,-0.020638,-0.458975,-0.007168,0.055854,0.000017,-0.001258,0.003288,31.46284565,120.43697931,14.244641,1.46719278,-9.99994051,-7.359190
1757074524.000000,77.918349,395.120982,0.157504,0.005302,-0.096353,-0.062100,0.993394,179.916,-168.925,172.838,8.035560,0.094036,0.021332,-0.457146,-0.026456,0.055165,0.000477,-0.000870,0.003020,31.46284766,120.43705928,14.232856,179.91632275,-168.92508399,172.837794
